sh600252:6298117.0000,21109236.2900,27147373.8600,34659904.7000,30830886.7500,30836084.8600,18394900.1800,15172410.6500;
sh600256:1016554.0000,3328463.0000,3785203.0000,10759900.3400,7736301.3000,9968936.6000,5846055.4300,8366632.9000;
sh600258:13596920.0800,6420634.0000,42578392.6200,32910298.8100,31207450.5100,32672150.6800,14271376.2300,19405643.1800;
sh600260:276430491.1400,229879338.7700,312965876.1900,328948801.2400,85038505.4200,96748285.7100,11662627.3600,14985184.0600;
sh600261:0.0000,0.0000,3591236.7000,4538827.0000,3346763.0000,3050802.0000,4422208.8000,5638469.0000;
sh600269:1244168.4000,0.0000,1377163.0000,3527804.2800,1871763.0000,2566022.0000,2217416.0000,2825674.2500;
sh600271:11150339.0000,17983513.8600,38545485.8600,45776302.3600,44773043.7500,43862948.4100,32125816.5100,20060797.7200;
sh600276:382215333.5500,246366838.2100,393690043.7100,325050032.7600,78526703.6500,95339031.4600,10924218.7600,11479514.3300;
sh600284:10796872.6000,1889238.0000,17876385.8000,12313486.4000,13843438.7000,8691434.2000,10846588.9200,6488846.6000;
sh600297:9506159.4000,11817482.5000,11108620.0000,12228632.5000,15503411.1600,16661386.7500,16538598.7400,11474358.4900;
sh600298:79598854.9500,37727067.0800,88534757.1100,84549639.2500,41417045.9800,44715490.8500,16956139.0100,17329374.4200;
sh600299:8710077.0000,0.0000,20700372.0000,26173022.8600,25109420.2700,24690168.3000,13265156.5800,10980455.7500;
sh600305:70398468.4000,11154020.4000,112070871.4900,78619023.5300,95559673.2500,64903212.7400,16081567.7900,20941386.1500;
sh600309:62014633.9300,72298787.3200,105486741.7000,141962722.3200,75760062.2100,79172898.7900,16988742.7900,19406544.0700;
sh600312:43318984.8700,44209346.8500,161895300.2000,169978144.7000,73129176.8000,82272281.0800,18050090.1300,18243161.4000;
sh600315:139341095.2100,37483874.7200,131113411.4000,71834983.0900,49516297.2000,31235955.9300,17547075.8000,6454740.1000;
sh600316:23410423.1000,2491020.0000,43683024.1300,31174750.6400,36306983.2400,27954668.0000,15866353.9200,14551394.5100;
sh600320:1074707.2000,1526400.0000,7154041.2000,1133875.0000,3415594.5200,3830011.6000,3292303.8800,5663708.6000;
sh600325:2891850.0000,1126753.2000,10587449.9900,12727167.2500,14149059.3900,12209077.1500,11057301.5600,11771385.5900;
sh600332:3155975.0000,8036037.0000,23607378.9800,41046483.0400,30665185.4500,35449416.8800,21740178.9300,17356548.9400;
sh600340:14498800.0000,3359826.7200,26506630.6800,22043614.0000,17691583.6000,18428199.3300,13481957.0000,14641133.5200;
sh600343:1056710.0000,0.0000,3710487.0700,5000353.0000,7135065.0000,10928645.9400,6389509.1200,7571323.8800;
sh600345:0.0000,0.0000,5332140.0000,4303106.4000,8870300.0000,10699537.3400,7766498.3000,9795637.4800;
sh600350:0.0000,0.0000,3544877.0000,2882021.0000,5295696.0000,5348140.4000,6409651.7600,10291678.8000;
sh600352:126318006.1200,108103341.0000,169540065.4500,139728342.5800,51610132.4600,46898357.3500,18692916.1200,20242274.8000;
sh600361:6191404.0000,0.0000,21118390.0000,11001301.0000,16608905.0000,13431847.0000,11252126.0000,10053335.0000;
sh600362:1194930.0000,8027480.0000,16277534.1200,21232876.6800,19100930.8100,21684490.2700,14347114.1200,12158766.7300;
sh600369:0.0000,2162255.0000,6727164.0000,9875738.0000,6457892.8100,5496826.0600,12610386.1500,8477517.8100;
sh600372:1023183.0000,0.0000,4986322.0000,8423830.3600,9812432.5600,11166577.3000,8065486.4500,9209120.1600;
sh600376:0.0000,1653015.0000,2270410.0000,1847705.8400,5446686.0000,5518127.1000,5922974.0600,4808142.5600;
sh600377:3206974.0000,6328489.0000,7802751.0000,8898943.0200,6851761.9900,5531972.0000,9870164.1400,5020838.8900;
sh600380:7665743.4400,3742713.8000,42702561.7800,45992949.8900,45659463.5000,35428601.2000,20301595.9600,16248532.2400;
sh600383:25797923.7200,42382163.5100,54268521.9800,55588667.5700,43310467.6000,42759795.6800,20813110.2900,23390418.1500;
sh600388:2837660.0000,1093443.0000,10443179.4400,4381521.5000,13437315.0000,6410929.4800,9021150.7300,7102416.0000;
sh600390:2260271.2000,2216500.0000,6680279.8000,8267838.0000,6865165.2400,7640329.6800,6909177.5200,8264291.1200;
sh600391:12048593.0000,8845226.0000,30386797.9000,33723942.6200,34640998.0600,40805951.2800,16615359.4000,18768516.0700;
sh600406:38583580.3200,17918546.7500,110959147.9100,97723801.9800,62891905.8200,66078897.3100,15976279.6500,20099299.6100;
sh600410:104753370.6300,195114923.7800,229384110.8100,233105669.9300,100448039.0900,92188086.2500,18354374.0100,16334822.8000;
sh600418:0.0000,2106542.0000,6730831.3000,6734773.0000,7008492.6000,7245774.4500,7973827.9500,7505057.0800;
sh600420:1080288.0000,5559212.2000,21836909.9300,33874170.2400,22915198.3100,36169701.8500,14257579.9600,17059934.0200;
sh600422:10499562.0000,31430740.0000,38978475.6600,57100530.9200,28628159.9100,40141162.2300,13882380.0000,16089614.5600;
sh600428:0.0000,0.0000,2862156.0000,3519276.3000,3519512.7000,3382160.8000,5158134.0000,5261052.9000;
sh600435:1030460.0000,4579088.0000,15753788.0000,16590265.5000,16174242.8500,18944651.0400,11039693.6600,12681300.1800;
sh600436:71958425.2000,22934570.0000,111507705.0600,81659190.7000,67043491.3600,55390541.5200,17223613.3600,16980395.9500;
sh600439:0.0000,0.0000,3722285.0000,3837225.0000,4225841.7400,3505175.0000,2923647.1200,3017356.0000;
sh600929:2734200.0000,0.0000,21400134.0000,10127811.1800,23186841.0600,15029384.0000,12037435.9600,9504552.3600;
sh600969:0.0000,0.0000,1373074.0000,852507.4000,2155218.0000,5282828.3100,3801061.3700,3313939.6000;
sh601019:0.0000,0.0000,1445080.0000,1718694.0000,2239956.2400,3195487.0000,4954951.7000,4458951.0000;
sh601068:0.0000,0.0000,211342.0000,4642432.0000,3190802.0000,4997704.0000,3942954.0000,5120563.0000;
sh601236:9769347.0000,27917031.2400,67848467.8700,90519956.1200,68469567.8500,74017176.3800,22429195.4400,20663105.0000;
sh601298:1481200.0000,0.0000,2301086.0000,4679981.0000,3230052.0000,5447248.0000,4329710.4000,6911623.6900;
sh601606:1284415.0000,5063129.0000,10777790.0000,26219570.1600,20716035.5900,21934374.8800,14954616.9100,13268628.6000;
sh601615:35544403.4000,18275520.2000,72723254.0200,63884074.8500,33787196.0300,37315973.3300,14251208.4200,15349430.3100;
sh601658:2495592.0000,19949896.6000,7495360.0000,8251511.3700,14588304.0000,14974189.0000,14283289.7500,9051486.6900;
sh601865:8207996.9000,1907220.0000,33116723.2900,19723532.4800,41202093.5300,31980436.7000,24838138.5200,22149715.1100;
sh601975:20430322.2100,14009376.7300,22101985.9900,30528696.9400,17278604.5600,20893066.1700,8646704.9600,15792435.5300;
sh601990:53714916.9400,85117432.1100,190167217.9400,188626155.5700,98700199.2300,101936714.3200,18616871.5300,17418603.8600;
sh603042:0.0000,2080351.0000,17094564.0000,17011581.0000,35246100.4800,31578074.0800,17948785.3200,18854345.7200;
sh603059:0.0000,0.0000,2156819.0000,4594899.0000,10782435.2200,11798154.7500,11351126.5500,10254013.6500;
sh603063:0.0000,8403750.0000,1084829.4400,493680.0000,1375682.0000,2617289.0000,3605193.0000,3998636.0000;
sh603076:0.0000,0.0000,1276438.0000,0.0000,1433370.0000,334127.0000,1822792.3200,1064203.0000;
sh603079:5113847.5300,7254309.7000,39595187.8800,29615914.6500,26314076.1400,25138324.6300,14497630.0000,13022231.4600;
sh603103:0.0000,0.0000,2152348.2000,3497569.0000,3249847.0000,3863831.8000,6462973.6800,6460538.7200;
sh603110:0.0000,0.0000,1113841.0000,2867480.0000,3482877.2000,3492492.2000,4002666.4000,4543235.6000;
sh603115:0.0000,0.0000,869715.0000,2231670.0000,3754379.0000,2779891.0000,4696187.1400,5473975.0000;
sh603136:0.0000,0.0000,3049715.0000,1041004.0000,7142081.9700,9455186.7000,8646306.7000,10822882.7500;
sh603185:0.0000,9946100.0000,14181867.0000,18081745.0000,14287345.2000,19416501.9400,8711141.1700,11748500.0000;
sh603192:0.0000,0.0000,801607.0000,948610.0000,1795643.0000,3423438.0000,4070678.0000,4430879.0000;
sh603200:25090200.9400,8771636.0000,43361309.9500,43237073.0000,43264399.3000,36618571.3000,18100893.8300,12773953.5500;
sh603233:6278387.0000,1622112.0000,36990941.2100,24442160.5000,39455066.9000,24022563.2700,18269434.0900,12930466.4900;
sh603286:0.0000,0.0000,280080.0000,1086574.0000,3617534.0000,3740096.0000,3694627.0000,4760910.0000;
sh603297:0.0000,0.0000,1502551.0000,1389368.0000,6927434.0000,5366978.0000,5026273.4000,6181745.6000;
sh603301:2458515.0000,10644577.4000,25294645.1000,45533969.0000,32795260.4000,40907783.1000,18946494.0200,18477389.0600;
sh603316:1077500.0000,1400467.0500,15282037.0000,11504788.8600,15879382.0000,10493921.0000,18106363.0500,12274743.0000;
sh603317:23729081.0000,12605896.0000,53797954.7700,32507648.0000,38918507.2900,24756587.8400,17842673.2800,15011706.6000;
sh603326:1520225.0000,72392051.0000,10663575.2000,23855296.8000,17721208.4000,24019257.2000,14107100.2200,15896803.0000;
sh603327:0.0000,3252760.0000,3305611.0000,7041879.5700,6166831.8200,7308999.2700,8143482.2900,7043388.4900;
sh603331:0.0000,0.0000,482616.0000,662132.0000,3270093.4800,3397067.2900,3619391.7200,3971141.9800;
sh603335:0.0000,0.0000,1400880.2000,2688723.9500,4339145.8000,2721087.4000,4832148.1000,4439472.6700;
sh603357:0.0000,0.0000,11931240.0000,24274537.5600,19345627.8600,23190413.8400,11070425.8600,13524678.2100;
sh603367:0.0000,0.0000,19532233.6000,8582588.6000,23372890.6000,20654644.4000,11065274.2000,12809844.4000;
sh603378:2782646.0000,2784680.0000,11677483.8000,9258780.4000,22663626.6500,23233178.0000,17594885.2000,15689421.0000;
sh603380:0.0000,0.0000,4517905.0000,3687999.0000,14470982.3600,10561427.0000,11108380.0000,9231426.0000;
sh603477:0.0000,0.0000,16485571.0000,12163773.0000,25343331.1600,24963715.6600,15686329.2400,16606363.4500;
sh603499:13979043.0000,0.0000,406229.0000,607960.0000,3984492.0000,4400685.0000,6088050.6000,4277796.0000;
sh603516:0.0000,0.0000,5671787.0000,3727439.0000,10472787.2000,12279278.4500,9060063.2000,10315428.0000;
sh603530:1097777.0000,0.0000,28436537.6600,14644964.4400,23889105.6500,28544489.7500,14988539.9800,18006783.8500;
sh603536:21583961.6800,17813004.0000,75674784.5900,59181645.6300,47301110.0500,44552629.9900,20289322.6000,19861855.8200;
sh603580:0.0000,0.0000,741195.0000,1491482.0000,1422974.4000,2530618.8000,2981236.6000,3462164.4000;
sh603583:0.0000,2523250.0000,11432831.0000,12465912.2500,15520570.2500,20489451.5400,14919173.6000,15984971.3000;
sh603590:24461531.0000,29876041.0000,38944476.1100,66521796.4600,32289595.2500,42612689.7700,16199518.0600,14532385.8900;
sh603595:0.0000,0.0000,7201601.5200,7569437.0000,16037778.1200,12855476.9600,8861457.1200,9776385.8800;
sh603612:0.0000,0.0000,1669565.2000,798346.8000,3429648.2000,3730563.2000,6736735.8800,3713467.0000;
sh603629:0.0000,2659418.0000,12955563.4000,13514839.2000,10796746.7600,18025523.2400,7925083.7300,12770800.1900;
sh603659:9836452.0000,12670095.1800,53322194.7500,48281341.9200,42337275.5300,41683010.1900,16525705.8600,21262645.5400;
sh603661:0.0000,0.0000,956821.0000,1618791.0000,2588220.0000,2245089.0000,3232834.0000,3705164.0000;
sh603666:1636720.0000,1287130.0000,10282027.0000,10480660.0000,11200422.0000,14747022.1000,8964654.0000,8922396.4600;
sh603676:2693508.0000,0.0000,6846676.2000,16068751.6000,18163459.4000,22748237.8000,14533794.0000,16174000.4000;
sh603697:0.0000,0.0000,30655712.2400,11491854.0000,33502596.0000,24372206.1000,16039606.1000,16235995.7000;
sh603700:1229020.0000,0.0000,8046779.0000,9302901.0000,9478847.0000,10437178.9200,9885594.0000,7660625.0000;
sh603709:0.0000,0.0000,2972606.0000,437304.0000,2675059.0000,3930182.0000,5089564.8000,4098302.2700;
sh603712:3638041.0000,8599915.3800,40730471.0000,42219899.5200,36967866.3400,42109650.0500,20158564.0800,18437318.8200;
sh603713:2443005.0000,2429284.0000,15501036.0000,7465789.0000,18839869.0000,20556488.0000,13242984.0000,12429791.0000;
sh603722:0.0000,1219416.0000,992217.0000,4229584.0000,6601806.0000,4779520.0000,6347981.0000,10685779.0000;
sh603725:0.0000,0.0000,1934116.5000,454409.0000,1908379.7000,2107577.0000,2439654.5000,3233444.8000;
sh603755:1034800.0000,0.0000,5139196.0000,1645998.0900,12722483.5000,10027362.0000,12224328.9600,7459734.2000;
sh603773:0.0000,0.0000,1922343.0000,0.0000,6423526.0000,5129849.0000,6284082.0000,6125245.0000;
sh603776:0.0000,1440760.0000,6054300.8000,6923195.2000,9539058.3200,10319963.8000,8548721.0600,9491040.1600;
sh603790:0.0000,0.0000,722769.0000,916557.0000,3538514.2000,3894548.0000,5795103.6000,3973610.4000;
sh603813:0.0000,0.0000,520010.0000,1267220.0000,824101.0000,3304155.0000,2476031.0000,3223329.0000;
sh603829:0.0000,0.0000,404818.0000,678694.0000,2275021.0000,3717686.0000,3775428.0000,4240856.0000;
sh603860:0.0000,0.0000,348400.0000,822647.0000,1108287.0000,2513466.0000,3281888.0000,3474594.0000;
sh603871:0.0000,0.0000,202210.0000,1046501.0000,2714481.0000,2554921.0000,3765002.1800,5478974.2200;
sh603880:0.0000,1368000.0000,8099569.3200,2367964.0000,10876771.9200,8228981.9000,10356911.6200,10440027.6800;
sh603890:1348160.0000,17243490.7600,25065037.3400,62633608.7500,34139188.2200,43175330.1200,19497316.9000,17218315.8300;
sh603895:4604658.0000,3082083.0000,17693983.2000,9384838.4000,9478038.6000,9211741.7300,4374735.7400,5466851.3600;
sh603897:1115224.0000,0.0000,627837.0000,540412.0000,2722828.5600,2622970.0000,5592221.1400,4087658.2800;
sh603915:0.0000,2275546.3600,6801659.0400,10251105.6000,7778127.6000,12343362.0000,8456858.8800,10692107.3000;
sh603933:1064877.0000,1384000.0000,4660296.0000,10317837.8000,12943200.3600,17816399.1800,11453668.0600,11946176.9800;
sh603938:0.0000,0.0000,9363806.0000,3538212.0000,18958054.0000,12287531.0000,20016513.0000,9663793.0000;
sh603976:0.0000,0.0000,6622925.0000,3972482.0000,12948718.7800,14131835.2200,10632664.9300,12193161.9300;
sh603982:1245519.0000,0.0000,5158632.5600,9077762.0000,16929484.0000,16350056.0800,14331750.8000,15829359.2400;
sh603992:0.0000,0.0000,2179435.0000,2022053.0000,6193183.0000,7318468.0000,6620519.0000,7247378.0000;
sh600446:14593443.1800,3533944.0000,31007989.8500,32139566.3100,30678805.0000,29566198.4600,15345591.7700,16529644.9300;
sh600452:1006776.0000,0.0000,13568661.7600,11946356.5200,16031269.3500,19935035.5000,11489502.9900,11260008.8200;
sh600460:11724370.1800,9487495.0200,34955713.6300,35596069.5400,40607263.0000,41603120.7000,19481137.8800,19741311.2600;
sh600477:2281091.1600,3158311.0000,16630331.6200,7315261.1500,10725706.7000,10630779.1300,7533270.0400,9961805.1300;
sh600482:10916619.6300,1018800.0000,15500079.6000,15599985.7200,15441262.1900,19330513.6200,9205557.4800,10709875.7600;
sh600483:0.0000,0.0000,1627155.1200,764502.0000,4524253.2700,4459470.0600,6782248.2300,4889028.3500;
sh600486:11056304.0000,14301493.6500,54243468.2500,59689967.0000,42365760.1500,58238658.8600,18277604.6800,23446650.8700;
sh600487:60257526.4000,82666550.0000,165641941.2700,173098674.6300,86663935.1100,88828754.3500,18276440.9300,18088027.5300;
sh600489:5413852.0000,12132834.5800,46718310.8700,40807392.7700,25614913.5900,28045806.2500,15212853.3600,14892329.4200;
sh600496:0.0000,10833015.5000,12188846.0000,17772258.0000,7393880.2000,15864392.8000,9032865.0000,11976056.2000;
sh600497:1930500.0000,1002807.0000,3011963.8000,5532665.0000,7906308.7400,7942121.2000,7610997.0000,5608183.6000;
sh600498:125880480.3500,76607432.6200,161246261.9900,170118948.7500,70301904.9900,81007297.5900,16424674.5500,18439158.8500;
sh600500:1117600.0000,0.0000,5384395.0000,8956262.6000,10140667.5800,5877915.2000,11988075.3000,4209569.0800;
sh600507:0.0000,1019338.0000,4428911.5000,3817093.2400,5960463.4200,4675697.1800,9367063.1300,6876468.0200;
sh600511:99159155.8400,99552819.4100,170394167.7300,155124194.6400,81949438.4800,72366977.1400,16944968.2000,17192553.3900;
sh600516:5976637.5600,10479438.5200,25348072.2000,36759505.1900,30759160.3700,28150845.7600,16886417.8100,15238507.4700;
sh600519:2248028753.9400,1491086914.2400,542754324.8900,454535162.0400,28202251.1600,33239832.4800,0.0000,83422.3000;
sh600522:103129685.6300,181422414.8700,287300275.8300,269902021.3600,118328118.8700,97379681.0800,13442753.7400,14652782.5500;
sh600529:7769137.6000,5327988.0000,37846079.8800,19757501.2000,39339255.3600,18768401.6000,14055101.0700,11540581.5100;
sh600535:4159015.6000,1268205.0000,19299892.0400,13269377.7000,24506448.4900,17734698.9500,12177810.5700,12711896.2900;
sh600536:731976262.4400,699595113.0900,443651845.0300,392607226.1600,75731034.8900,72970717.2500,6427742.9000,5026849.3400;
sh600545:2035556.0000,1020000.0000,3283384.0000,2745235.0000,4632413.0000,6360097.6300,5351857.0700,9315948.3400;
sh600547:66864783.2000,98668401.8000,129394959.0700,147367372.4900,95319025.2500,84586198.3600,21670953.6800,18172003.0800;
sh600548:0.0000,0.0000,3309710.0000,211370.0000,3646905.2800,4343938.7600,3304359.7200,4191576.6800;
sh600557:9768182.5000,12246380.2200,37838241.7600,46655573.0800,31107403.8700,39541124.8100,15832597.3000,19549826.1400;
sh600563:1050840.0000,2758250.0000,13035097.0000,10734099.2600,29342096.7100,16271074.9500,19067296.0600,12406240.1000;
sh600565:0.0000,1079400.0000,4374025.0000,1572587.0000,4844914.0000,4326548.0000,6228008.0000,6272839.2800;
sh600566:2323178.1700,5806371.1600,21207719.3900,37320387.7100,19088089.8200,16755684.7300,14165225.9200,11703492.0800;
sh600570:72825480.5300,75802376.4300,165317551.7100,136381224.1500,69016479.9300,77759303.9700,16665971.2400,23168793.0700;
sh600571:11135653.4900,4899638.0000,33157557.2200,29278460.6000,20717872.9600,31640552.0800,11720916.9300,15476092.9500;
sh600572:6525963.3000,4756992.0000,21246484.4400,28082778.9100,19887614.4000,19633868.9600,11601771.8300,10878303.0400;
sh600577:4019745.6000,1338025.0000,12255016.1900,19727117.6000,12640806.9600,15922377.9200,9537757.4900,11532265.2600;
sh600578:4347329.0000,0.0000,1770819.0000,2263382.8500,1896359.3000,3039827.8500,1494152.8400,2260109.0000;
sh600580:13964293.0000,6500950.0000,61502437.5600,31318893.7000,40996126.6100,29851933.8200,17618358.0000,14412144.6200;
sh600582:1849528.0000,0.0000,3482939.0000,5979357.7500,5823518.0000,7058783.0000,5148658.0000,10635345.8000;
sh600583:5133230.0000,17496229.0000,43791604.2600,50136532.3100,54263009.4000,46962429.6000,25524392.6400,11657185.5400;
sh600584:89648823.9600,103830697.6000,214375520.2300,196556083.8700,85211325.6200,91424765.9500,16951590.4000,17720928.3600;
sh600585:137985799.9800,100412782.2900,260006723.7500,239476869.6500,96949878.7500,77158338.5900,13855030.9800,14899178.1200;
sh600588:60572327.9800,134641437.7600,144599524.5500,192211441.4100,79457972.1000,84140804.5600,19529668.4200,18457902.5400;
sh600590:0.0000,1019798.0000,5509583.9000,11056478.3000,12121471.5000,14550563.2700,6697543.4800,8402965.1300;
sh600597:26119681.4700,3960727.0000,80863572.6000,62010310.4000,47796440.8200,42733499.4800,17263136.2600,19335693.1000;
sh600598:424351633.3300,169542629.0300,406394904.6300,337555870.0900,94570027.6600,92728860.5000,9887148.3800,10484609.3000;
sh600600:12360586.0000,6240878.0000,57857156.3800,23031096.0000,54326473.2000,41516967.2600,19345066.1800,17578687.5000;
sh600606:15607692.7400,36450581.6200,20236481.5000,24611935.0200,15001953.3000,18829862.5100,14310763.3900,18440057.1200;
sh600611:0.0000,0.0000,3139555.4600,2391526.0000,3061117.4600,2746350.5800,2840442.3800,2611948.0800;
sh600612:0.0000,0.0000,4417031.6000,6557978.0000,6726778.9000,6089206.7100,7375161.0000,4635041.1000;
sh600616:0.0000,2172872.3100,3010931.0700,3718885.0000,5106456.6900,4590292.8600,5742121.5900,7072676.1900;
sh600618:0.0000,2267972.0000,1010663.0000,5260336.0000,5311462.5100,3915795.0000,3860173.0000,4688698.0000;
sh600619:0.0000,0.0000,714371.0000,664455.0000,1859324.0000,3251960.0000,3651797.0000,3893423.0000;
sh600622:0.0000,0.0000,5577659.2000,6673469.0000,5413601.3000,14169368.1200,3984227.1800,4205338.2300;
sh600633:25372690.3000,16900621.8000,57871079.5500,49996035.2800,37355506.3900,46631731.6700,16471590.5200,16653237.9600;
sh600635:1356300.0000,0.0000,3684185.6300,7444026.7000,4404188.9000,7303639.9400,5906353.4000,5965372.1100;
sh600637:1607071.8600,2405953.2000,10498485.4000,8566750.8800,9042642.9300,8403780.2900,7594915.0200,8735288.0900;
sh600642:0.0000,0.0000,1104581.0000,1435971.0000,3620642.2600,3464063.0000,4649571.0600,9057620.2400;
sh600643:3250767.0000,2717345.0000,9894638.8300,6575291.2200,9644277.6600,8504338.0300,13583023.0200,7835342.1000;
sh600648:0.0000,0.0000,2024858.0000,6395157.0800,4800745.0000,6954536.1200,5540729.7200,5038149.2000;
sh600650:0.0000,0.0000,0.0000,585343.0000,1385833.8000,1431605.2000,2627095.0000,3944281.0200;
sh600655:1204866.0000,0.0000,3968819.0000,3352517.4200,6800040.8000,4555533.1700,10289451.4700,7302676.3400;
sh600657:1094800.0000,0.0000,3198122.0000,4266755.4900,3513682.1200,2988532.0000,6241759.9500,4184308.4800;
sh600658:0.0000,0.0000,556240.0000,2624545.0000,4069048.1900,3210503.8000,6906837.6000,3948345.0600;
sh600660:1935549.0000,9629796.0000,17974053.4600,22881111.2500,24741599.5500,30384592.0400,29758009.5300,23488933.9800;
sh600663:1090000.0000,0.0000,217400.0000,3219317.6000,4500635.0000,4123367.4000,5061633.6700,5801444.3100;
sh600667:51777316.3200,39151755.6000,109844174.6300,91285046.9600,61887041.0100,58363432.6700,20495886.8300,19633279.8400;
sh600674:1323700.0000,0.0000,5609423.6800,4099481.0000,6357510.0000,8464838.1000,7478692.5000,9243273.1400;
sh600685:12240460.0000,17624180.3900,52498327.3200,61600657.2600,34047213.3300,46541503.0800,15600968.5300,18720878.8500;
sh600686:0.0000,0.0000,1132208.0000,4567688.4000,3617661.6000,4664996.2400,3209459.2200,2650184.5200;
sh600688:3990277.0800,9840270.2000,27599962.7600,33143337.4600,15995666.0600,21006556.5900,9108793.6300,11763176.8500;
sh600690:43563723.8300,11805652.3800,72229018.0400,64040867.5000,66352411.1800,53930708.4500,27312218.8800,19680176.8200;
sh600699:18243476.4000,29912633.2000,89226073.8100,68816559.1000,57578571.5900,59477476.1500,19680228.3800,21745067.3500;
sh600702:16583217.0000,0.0000,43331416.5200,28867375.5400,32619413.4500,33173517.8600,16127008.7400,16591240.2500;
sh600703:199612405.0500,150675817.3800,311536663.9900,278986780.3400,90851126.5300,95334155.2600,13178296.6600,14383444.7000;
sh600704:0.0000,1172528.0000,3966095.2000,6888986.1000,8470519.8000,7933124.2800,8035912.5900,9543901.4000;
sh600705:2592191.0000,4033229.3000,20289887.4800,14125380.7700,13221625.2000,7119911.3400,11404666.4900,11186047.4200;
sh600713:0.0000,0.0000,1343635.8000,2176883.0000,5344628.0000,4839009.0000,5187805.0000,5953897.7000;
sh600717:0.0000,1596000.0000,2152273.0000,4243481.6000,3527096.8000,4116326.2000,4768056.8000,4870792.7400;
sh600718:9155518.7400,2613958.0000,25172257.1500,21127100.6300,19937082.7500,18328932.0300,11397399.4700,11204269.7400;
sh600720:35919755.3800,46526057.8300,135127744.2300,141579563.9500,71582004.8100,71500268.5300,20920310.4500,19261391.9000;
sh600723:3378132.0000,1254627.0000,14026032.4800,6760991.0000,6856387.1300,7937180.8300,4960958.5700,6050369.6800;
sh600728:153932351.2000,69181082.9500,183471432.5500,152947121.0600,75651889.1200,77854119.8400,17465664.7700,18666583.6900;
sh600729:8066380.0000,0.0000,18233410.3600,11885894.5200,16927263.7800,18034535.9200,28603680.9800,15539848.0600;
sh600733:15157434.0000,0.0000,23141150.9000,15264556.8600,22290552.9100,15000652.9600,13434825.3500,11009104.5400;
sh600741:4607020.0000,15876967.2400,32544989.6200,52834404.0200,35401999.2700,45777489.9400,23062595.8400,19547483.9100;
sh600743:1166634.9000,0.0000,6520108.2800,1991184.9200,1891316.0000,3193307.4600,2147428.6800,2832744.0400;
sh600745:225590419.2100,236614107.3400,224574590.3200,267778333.9800,84746309.6000,96412236.7500,15307738.0800,14617409.9400;
sh600749:0.0000,0.0000,4118949.0000,0.0000,1989551.0000,3061468.6500,3643422.4200,3735576.6200;
sh600750:0.0000,0.0000,4490119.5000,7283939.5000,4933420.0000,6900689.5000,5048112.1400,5223716.7500;
sh600754:0.0000,0.0000,8354326.0000,5185623.0000,11150517.3700,9825925.0000,12072585.6400,11822151.3400;
sh600760:10692768.0000,13704715.0000,55583265.2000,56496973.6100,36727687.7900,42628582.8100,15806808.5400,16429847.1700;
sh600761:4576805.0000,0.0000,8031849.9400,5442982.0000,9745506.6000,10519204.5000,7057672.6500,7257475.9400;
sh600763:71195155.0000,34709580.0000,81881677.1300,50829363.0000,41574572.0000,47339039.0000,18422810.0000,20286540.1400;
sh600765:0.0000,0.0000,6246417.3700,9376698.1600,10298083.0000,12528695.8900,10156932.4200,7739901.3700;
sh600775:0.0000,0.0000,9352134.0000,5602460.2200,11285715.1000,9104143.9500,10099695.5000,8573281.7400;
sh600776:37141438.8800,23723799.0000,59131155.0200,53258259.5500,36874787.7700,37156261.1300,19637707.0800,17617087.4000;
sh600779:5311366.0000,1222231.5000,29368438.8600,16278703.7700,32572605.1700,24482067.1900,21549819.9800,22444273.5300;
sh600787:4743841.5000,0.0000,16635065.0000,12321295.8600,12739567.4800,10835540.0000,8557547.8000,8165556.1200;
sh600789:21537677.0000,79799433.8800,101783986.8200,110025153.9800,85633063.5100,84182523.5100,23779203.4000,20367085.3000;
sh600790:0.0000,0.0000,4541131.6800,1443953.0000,4684855.3400,1973231.6600,2230757.0200,2928846.2000;
sh600794:7843260.0000,1034655.0000,20152821.4600,21653548.4100,14567995.4100,16260734.3200,7996526.8300,11150734.7200;
sh600795:6052894.0000,7072484.0000,16054184.0000,6448275.0000,9180178.3200,8815332.4400,16051445.9200,15511755.0000;
sh600797:9153572.4400,16622360.7500,51418671.8000,74776647.8300,52205316.3500,49523594.7300,18386562.4800,22099818.0500;
sh600798:0.0000,2194257.1200,2779874.4000,5694821.0000,4752102.0000,7198019.0000,3743426.0000,6102349.7000;
sh600801:13131272.0000,40290728.7900,82356811.3100,81872286.0900,60708008.7300,54248405.0600,20112418.6400,21177691.5000;
sh600803:2502491.0000,0.0000,11746885.1000,9674174.0000,15620422.1000,11980466.2700,12085008.9800,6313617.0000;
sh600804:463073602.6600,484111349.4800,309975445.7500,234643255.1800,83420041.8700,82548216.8600,17000039.6700,14996268.5700;
sh600805:0.0000,0.0000,497983.0000,1993178.3500,3152910.3500,3680011.0000,3395569.0000,2398357.0000;
sh600809:127363147.5100,20499805.9000,124983468.5500,83193459.7300,60844486.5800,48698925.7700,19820156.9000,20805884.6200;
sh600812:1092270761.3300,526377198.9200,98270634.0000,8758041.0600,47546305.4800,92000.0000,22742196.0800,32340.0000;
sh600814:0.0000,0.0000,3181388.4400,2392869.0000,4344292.6000,5805472.6400,5172355.0000,4930027.7600;
sh600816:0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000;
